"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"564","RT @Action_On_Ed: Learning about unions in @BeneavinCollege with @GasNetIrl. Thanks Eugene Murphy for coming in. #csr #IrishWater #industri…",FALSE,0,NA,2018-03-08 10:33:29,FALSE,NA,"971695392416043009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BeneavinCollege",1,TRUE,FALSE,NA,NA
"565","#IWCork: Repairs to a burst water main may affect supply to Bishopstown Court, Bishopstown Drive and surrounds until 1pm today. #IrishWater",FALSE,0,NA,2018-03-08 10:25:51,FALSE,NA,"971693473417125888",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",0,FALSE,FALSE,NA,NA
"566","Why would they stop when they are being enabled indeed encouraged by FG/FF against the will of the majority of peop… https://t.co/u6O7wCW3Hg",FALSE,0,NA,2018-03-08 10:18:27,TRUE,NA,"971691609619337216",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Mac_an_T",0,FALSE,FALSE,NA,NA
"567","Seems @IrishWater needs to be taught another lesson, if they think they are going to ration water in the wettest ar… https://t.co/LlVFPHfZ0R",FALSE,0,NA,2018-03-08 10:18:08,TRUE,NA,"971691530653184000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","F_Psychiatrist",2,FALSE,FALSE,NA,NA
"568","#IWMayo: Repairs to a burst water main may affect supply to Ballyheane, Castlebar &amp; surrounds until midday today. Please RT. #IrishWater",FALSE,1,NA,2018-03-08 10:08:36,FALSE,NA,"971689132253642759",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",1,FALSE,FALSE,NA,NA
"569","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-08 10:00:31,FALSE,NA,"971687097202507776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","greenshame",36,TRUE,FALSE,NA,NA
"570","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-08 09:49:15,FALSE,NA,"971684262868119553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","duffycj",36,TRUE,FALSE,NA,NA
"571","#IWDublin: Update - For those affected by disruptions to Skerries, Balbriggan &amp; surrounds, see https://t.co/soaZH111IW. #IrishWater",FALSE,0,NA,2018-03-08 09:28:49,FALSE,NA,"971679120424886272",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",0,FALSE,FALSE,NA,NA
"572","#IWSligo: Step testing may affect supply to Srarevagh, Doonowney, Ballinphull &amp; surrounds from 10am - 3pm today. Se… https://t.co/9n9gk0RBhU",FALSE,0,NA,2018-03-08 09:25:32,TRUE,NA,"971678292863586304",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",0,FALSE,FALSE,NA,NA
"573","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-08 09:21:37,FALSE,NA,"971677306170281984",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","anbealach",36,TRUE,FALSE,NA,NA
"574","RT @MayoDotIE: For those affected by supply disruptions in Mayo, please see https://t.co/v1Z9n66jTF. Please retweet. #IrishWater https://t.…",FALSE,0,NA,2018-03-08 09:21:31,FALSE,NA,"971677281197395969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DentalCareIrl",2,TRUE,FALSE,NA,NA
"575","@IWCare I have given you my eir code but no reply my room is ice cold which means I have no heating so when will I… https://t.co/Hl2TqSUJ71",FALSE,0,"IWCare",2018-03-08 09:15:15,TRUE,NA,"971675705762287616","3083740683","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sammybreezy5589",0,FALSE,FALSE,NA,NA
"576","#IWWestmeath: Hydrant repairs may affect supply to Kilbeggan Town &amp; surrounds until midday today. Please RT. #IrishWater",FALSE,0,NA,2018-03-08 09:14:25,FALSE,NA,"971675494721773575",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",0,FALSE,FALSE,NA,NA
"577","#IWDublin: Repairs to a burst water main may affect supply to Kilmacud Road Lower &amp; surrounds until 5pm today. Please RT. #IrishWater",FALSE,0,NA,2018-03-08 09:09:26,FALSE,NA,"971674241895747584",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",0,FALSE,FALSE,NA,NA
"578","@IWCare No water again in Santry, no notification of outage, no info on your useless website or from your hopeless call centre. #IrishWater",FALSE,3,"IWCare",2018-03-08 09:05:05,FALSE,NA,"971673144871325696","3083740683","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aine60",1,FALSE,FALSE,NA,NA
"579","RT @caulmick: #TBT 

One year on...

The water committee agreed, unanimously without a vote, that it is in favour of placing #IrishWater in…",FALSE,0,NA,2018-03-08 08:50:29,FALSE,NA,"971669473546645504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ballymikd",6,TRUE,FALSE,NA,NA
"580","RT @caulmick: #TBT 

One year on...

The water committee agreed, unanimously without a vote, that it is in favour of placing #IrishWater in…",FALSE,0,NA,2018-03-08 08:49:41,FALSE,NA,"971669270483685376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","johnjoechad",6,TRUE,FALSE,NA,NA
"581","For those affected by supply disruptions in Mayo, please see https://t.co/v1Z9n66jTF. Please retweet. #IrishWater https://t.co/gRal1cgNgW",FALSE,2,NA,2018-03-08 08:48:39,FALSE,NA,"971669008696127488",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MayoDotIE",2,FALSE,FALSE,NA,NA
"582","For those affected by supply disruptions in Mayo, please see https://t.co/jHPeiuwsRE. Please retweet. #IrishWater https://t.co/fNgpy0IxRl",FALSE,2,NA,2018-03-08 08:48:38,FALSE,NA,"971669008025047040",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MayoCoCo",0,FALSE,FALSE,NA,NA
"583","#IWLimerick: Update - For those affected by disruptions to Oakland Drive, Woodview Close, Limerick City &amp; surrounds… https://t.co/5DJxv2xRIz",FALSE,0,NA,2018-03-08 08:37:35,TRUE,NA,"971666226001973248",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",0,FALSE,FALSE,NA,NA
"584","RT @caulmick: #TBT 

One year on...

The water committee agreed, unanimously without a vote, that it is in favour of placing #IrishWater in…",FALSE,0,NA,2018-03-08 08:32:21,FALSE,NA,"971664908663296000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jim_Moor",6,TRUE,FALSE,NA,NA
"585","@IWCare Day 2 of zero water at any time in Long's Place, Dublin 8. No toilet flush, no showers, nothing. Can you PL… https://t.co/rcBaJUonR3",FALSE,1,"IWCare",2018-03-08 08:31:07,TRUE,NA,"971664598838530048","3083740683","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","missmimilove",0,FALSE,FALSE,NA,NA
"586","RT @horseymatilda: #NeverForget #Right2Water #Not1Pipe #IrishWater spent €85 million of our money on Consultancy fees.",FALSE,0,NA,2018-03-08 08:27:58,FALSE,NA,"971663805771079680",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SusanCa98864211",18,TRUE,FALSE,NA,NA
"587","#TBT 

One year on...

The water committee agreed, unanimously without a vote, that it is in favour of placing… https://t.co/7wEk9bwJbp",FALSE,9,NA,2018-03-08 08:26:25,TRUE,NA,"971663414807457793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","caulmick",6,FALSE,FALSE,NA,NA
"588","RT @caulmick: #Irishwater's own figures show the people of Ireland's consumption of water is the lowest in the OECD. You can have an opinio…",FALSE,0,NA,2018-03-08 08:07:28,FALSE,NA,"971658647754477568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ballymikd",32,TRUE,FALSE,NA,NA
"589","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-08 08:05:45,FALSE,NA,"971658215388844032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ErectedMonk",36,TRUE,FALSE,NA,NA
"590","....for #dolphinhouseresidents in Dolphins Barn who've been completely without water and had to have tanks of water… https://t.co/A9iAMGUBsQ",FALSE,0,"emmacollins7",2018-03-08 08:05:11,TRUE,"971658069871644672","971658071096332288","143081495","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","emmacollins7",0,FALSE,FALSE,NA,NA
"591","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-08 08:01:25,FALSE,NA,"971657122726465536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UnitedEire2016",36,TRUE,FALSE,NA,NA
"592","@IWCare There is NO water here (D8) for hours over the water restriction time. Getting water for about 5 hours a da… https://t.co/TSApCtF2fe",FALSE,2,"IWCare",2018-03-08 07:29:41,TRUE,NA,"971649138948562944","3083740683","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","jujubean_x",1,FALSE,FALSE,NA,NA
"593","7.10am no #water at all in D12! It'll have to be a sink shower again I suppose. Can you please update on how long t… https://t.co/RJmOLxPrOH",FALSE,3,NA,2018-03-08 07:21:04,TRUE,NA,"971646969016963072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lauraquintastic",0,FALSE,FALSE,NA,NA
"594","We are appealing to owners of #VacantHomes to check their property for #waterleaks Unchecked water impacts on suppl… https://t.co/Cp3EfA6Ta5",FALSE,2,NA,2018-03-08 07:13:27,TRUE,NA,"971645053872549888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VacanthomesIRL",1,FALSE,FALSE,NA,NA
"595","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-08 07:11:09,FALSE,NA,"971644473569693697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","twospacesecure",36,TRUE,FALSE,NA,NA
"596","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-08 06:29:25,FALSE,NA,"971633971128946688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","S1nope",36,TRUE,FALSE,NA,NA
"597","RT @caulmick: Examples of cowboy installers handiwork during #Irishwater €550million metering programme.

But let's talk about people leavi…",FALSE,0,NA,2018-03-08 06:25:58,FALSE,NA,"971633102924730368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","orobin88",94,TRUE,FALSE,NA,NA
"598","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-08 02:44:14,FALSE,NA,"971577300239167489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lorcafan",36,TRUE,FALSE,NA,NA
"599","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-08 02:12:22,FALSE,NA,"971569284014133249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annfarrelly32",36,TRUE,FALSE,NA,NA
"600","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-08 01:58:10,FALSE,NA,"971565710563594240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rats4NeoLeo",36,TRUE,FALSE,NA,NA
"601","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-08 01:53:32,FALSE,NA,"971564543121018880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nomorequangos",36,TRUE,FALSE,NA,NA
"602","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-08 01:47:27,FALSE,NA,"971563011390492680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","donegalclaret",36,TRUE,FALSE,NA,NA
"603","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-08 00:59:58,FALSE,NA,"971551061986168832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rod77Red",36,TRUE,FALSE,NA,NA
"604","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-08 00:57:13,FALSE,NA,"971550370081239041",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bullslooks",36,TRUE,FALSE,NA,NA
"605","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-08 00:30:07,FALSE,NA,"971543550344167424",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SuzyYoung24",36,TRUE,FALSE,NA,NA
"606","RT @Right2changeMW: #IrishWater are the biggest bullshitters in th history of #bullshitters!! https://t.co/LktTyK2zS4",FALSE,0,NA,2018-03-08 00:17:58,FALSE,NA,"971540491639681029",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ebhodge",5,TRUE,FALSE,NA,NA
"607","#IrishWater #GardaCorruption #Homelessness #TrackerScandal #disclosurestribunal #BankBailouts #Austerity… https://t.co/Vky5gecG4r",FALSE,0,NA,2018-03-08 00:12:15,TRUE,NA,"971539054926925824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rod77Red",1,FALSE,FALSE,NA,NA
"608","RT @Right2changeMW: #IrishWater are the biggest bullshitters in th history of #bullshitters!! https://t.co/LktTyK2zS4",FALSE,0,NA,2018-03-08 00:09:51,FALSE,NA,"971538449319780352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AntiQuango",5,TRUE,FALSE,NA,NA
"609","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-08 00:04:46,FALSE,NA,"971537169771843585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PowerStateFail",36,TRUE,FALSE,NA,NA
"610","RT @caulmick: Investment in our water in the 2000s was €630m.(pa) #Irishwater invested €300m in 2015, their target is €600m.
Privatisation…",FALSE,0,NA,2018-03-08 00:03:14,FALSE,NA,"971536786966138887",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AuntieDote",25,TRUE,FALSE,NA,NA
"611","@BeaufortHouseIE @ChrisCurran_IRE @LynseyMcGovern1 @EmmaBlain @IrishWater I hear from #Irishwater your water is restored",FALSE,1,"BeaufortHouseIE",2018-03-07 23:46:55,FALSE,"971089373650354177","971532676783108096","783722351632457728","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lettiemccarthy",0,FALSE,FALSE,NA,NA
"612","RT @cncpinky: guy from council fixing water leak on footpath says #irishWater is full of fat cats sitting on their arses getting big salari…",FALSE,0,NA,2018-03-07 23:35:02,FALSE,NA,"971529686248501248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annf32",3,TRUE,FALSE,NA,NA
"613","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-07 23:29:00,FALSE,NA,"971528168715808769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mar_lfc",36,TRUE,FALSE,NA,NA
"614","RT @ger_mccann: #sixone Eamon Gallen, apt name for a fella spinning for #IrishWater.! Any chance Shanley might ask him why they didn't spen…",FALSE,0,NA,2018-03-07 23:22:48,FALSE,NA,"971526607922921472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","truthbetold_irl",29,TRUE,FALSE,NA,NA
"615","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-07 23:17:03,FALSE,NA,"971525161626341376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JasonMcC31",36,TRUE,FALSE,NA,NA
"616","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-07 23:15:44,FALSE,NA,"971524832180473856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kathconnaugh",36,TRUE,FALSE,NA,NA
"617","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-07 23:13:28,FALSE,NA,"971524259381174273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Antoblfc",36,TRUE,FALSE,NA,NA
"618","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-07 23:09:47,FALSE,NA,"971523335564734466",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Shay69748168",36,TRUE,FALSE,NA,NA
"619","RT @Right2changeMW: #IrishWater are the biggest bullshitters in th history of #bullshitters!! https://t.co/LktTyK2zS4",FALSE,0,NA,2018-03-07 23:08:50,FALSE,NA,"971523096875356160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maryharryheff",5,TRUE,FALSE,NA,NA
"620","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-07 23:08:35,FALSE,NA,"971523033306402816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maggiemai66",36,TRUE,FALSE,NA,NA
"621","#IrishWater are the biggest bullshitters in th history of #bullshitters!! https://t.co/LktTyK2zS4",FALSE,9,NA,2018-03-07 23:06:54,FALSE,NA,"971522606938640386",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Right2changeMW",5,FALSE,FALSE,NA,NA
"622","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-07 23:05:18,FALSE,NA,"971522207200546816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nialltalk",36,TRUE,FALSE,NA,NA
"623","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-07 23:04:01,FALSE,NA,"971521883173801984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Revolution_IRL",36,TRUE,FALSE,NA,NA
"624","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-07 23:02:47,FALSE,NA,"971521573621567489",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","scrahallia",36,TRUE,FALSE,NA,NA
"625","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-07 23:01:43,FALSE,NA,"971521301897728000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","glooking",36,TRUE,FALSE,NA,NA
"626","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-07 23:01:30,FALSE,NA,"971521247732469760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cronny86",36,TRUE,FALSE,NA,NA
"627","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-07 23:00:10,FALSE,NA,"971520913131925505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mdmak33",36,TRUE,FALSE,NA,NA
"628","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-07 23:00:03,FALSE,NA,"971520884476346368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KMurphyIndep",36,TRUE,FALSE,NA,NA
"629","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-07 22:59:30,FALSE,NA,"971520745028268032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Timmyom",36,TRUE,FALSE,NA,NA
"630","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-07 22:59:22,FALSE,NA,"971520711885049859",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","silenced_wont",36,TRUE,FALSE,NA,NA
"631","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-07 22:59:17,FALSE,NA,"971520692478009349",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maryharryheff",36,TRUE,FALSE,NA,NA
"632","RT @caulmick: #Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us that people a…",FALSE,0,NA,2018-03-07 22:58:59,FALSE,NA,"971520615164317696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","staunton1998",36,TRUE,FALSE,NA,NA
"633","#Irishwater can't tell @LatedebateRTE how many people are without water in Dublin tonight, but they can tell us tha… https://t.co/1WxeT25BJ4",FALSE,57,NA,2018-03-07 22:58:15,TRUE,NA,"971520431021789185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","caulmick",36,FALSE,FALSE,NA,NA
"634","@gavreilly @adrianshanahan @TonightShowTV3 @cooper_m @TV3Ireland Will you’ll be discussing the pipe freeze related… https://t.co/UiF2zzYBAP",FALSE,1,"gavreilly",2018-03-07 22:42:28,TRUE,"971500612700573696","971516458139373573","6133472","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CJ_Endabertie",1,FALSE,FALSE,NA,NA
"635","RT @horseymatilda: #NeverForget #Right2Water #Not1Pipe #IrishWater spent €85 million of our money on Consultancy fees.",FALSE,0,NA,2018-03-07 22:40:36,FALSE,NA,"971515991300681728",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","anbealach",18,TRUE,FALSE,NA,NA
"636","RT @SwordsSaysNo: #irishwater https://t.co/LdBfsVHkJi",FALSE,0,NA,2018-03-07 22:28:35,FALSE,NA,"971512964120539136",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FINGALOLS",2,TRUE,FALSE,NA,NA
"637","RT @caulmick: #Irishwater's own figures show the people of Ireland's consumption of water is the lowest in the OECD. You can have an opinio…",FALSE,0,NA,2018-03-07 22:24:07,FALSE,NA,"971511841934532608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Us_Irish",32,TRUE,FALSE,NA,NA
"638","RT @wickedfairysad: Why privatising State assets is not in the public interest https://t.co/Ve2Wk0l98w #Privatisation #irishwater #right2wa…",FALSE,0,NA,2018-03-07 22:23:53,FALSE,NA,"971511782031462400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maryharryheff",2,TRUE,FALSE,NA,NA
"639","RT @caulmick: #Irishwater's own figures show the people of Ireland's consumption of water is the lowest in the OECD. You can have an opinio…",FALSE,0,NA,2018-03-07 22:22:54,FALSE,NA,"971511535859392512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","johnom318",32,TRUE,FALSE,NA,NA
"640","RT @cncpinky: guy from council fixing water leak on footpath says #irishWater is full of fat cats sitting on their arses getting big salari…",FALSE,0,NA,2018-03-07 22:22:17,FALSE,NA,"971511379462180864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maryharryheff",3,TRUE,FALSE,NA,NA
"641","RT @SwordsSaysNo: #irishwater https://t.co/LdBfsVHkJi",FALSE,0,NA,2018-03-07 22:21:22,FALSE,NA,"971511149786206208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maryharryheff",2,TRUE,FALSE,NA,NA
"642","They will tell any lie Falsify any fact in their efforts to Justify the existence of #IrishWater The most dysfuncti… https://t.co/1DIlocTSgh",FALSE,1,NA,2018-03-07 22:21:06,TRUE,NA,"971511081725251587",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sylmurphy",0,FALSE,FALSE,NA,NA
"643","RT @SwordsSaysNo: #irishwater https://t.co/jEh9X9DCW9",FALSE,0,NA,2018-03-07 22:20:28,FALSE,NA,"971510924166205440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maryharryheff",3,TRUE,FALSE,NA,NA
"644","RT @TheresaDaly1: That's Billshit from blueshirt. The current water shortages are because #IrishWater haven't fixed the leaks, they got bil…",FALSE,0,NA,2018-03-07 22:19:43,FALSE,NA,"971510735598702594",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maryharryheff",2,TRUE,FALSE,NA,NA
"645","RT @Revolution_IRL: #IrishWater looking very corporate still, part of the Ervia group? 

The FG-FF-LABOUR plan is to sell it to OBribe for…",FALSE,0,NA,2018-03-07 22:14:11,FALSE,NA,"971509340376051713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","macanfearrua",8,TRUE,FALSE,NA,NA
"646","RT @babsbear: 1- #IrishWater is a CALL CENTRE
2- County Council staff still repair and replace our leaky pipes. The way its always been. #j…",FALSE,0,NA,2018-03-07 22:11:39,FALSE,NA,"971508704041472000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonalK1981",17,TRUE,FALSE,NA,NA
